country,city,village,number,name,address,administration,latitude,longitude,grade,type2,type,exec,diaper
63000,63000100,港墘里,A100000255,內湖運動中心B1親子無障礙,臺北市內湖區港墘里洲子街12號,縣市政府,25.078233,121.575154,特優級,社福機構、集會場所,親子廁所,臺北市政府體育局,0
63000,63000030,光武里,A030001955,捷運忠孝復興站文湖線親子廁所,臺北市大安區光武里忠孝東路三段302號,縣市政府,25.041778,121.544984,特優級,交通,親子廁所,臺北大眾捷運股份有限公司,0
63000,63000030,光武里,A030001954,捷運忠孝復興站文湖線無障礙廁所,臺北市大安區光武里忠孝東路三段302號,縣市政府,25.041778,121.544984,特優級,交通,無障礙廁所,臺北大眾捷運股份有限公司,0
63000,63000060,保安里,A060000830,孔廟無障礙,臺北市大同區保安里大龍街275號,縣市政府,25.072548,121.516084,特優級,宗教禮儀場所,無障礙廁所,臺北市孔廟管理委員會,0
63000,63000060,保安里,A060000829,孔廟親子,臺北市大同區保安里大龍街275號,縣市政府,25.072548,121.516084,特優級,宗教禮儀場所,親子廁所,臺北市孔廟管理委員會,0
63000,63000080,木新里,A080001761,統一超商臺北市文山門市,臺北市文山區木新里文山區永安街22巷23號25號,縣市政府,24.98671444,121.5689671,特優級,商業營業場所,性別友善廁所,統一超商股份有限公司,0
63000,63000020,新仁里,A020001667,臺北大巨蛋2樓212男廁,臺北市信義區新仁里忠孝東路四段515號,縣市政府,25.042314,121.55953,特優級,文化育樂活動場所,男廁所,遠雄巨蛋事業股份有限公司,0
63000,63000020,新仁里,A020001666,臺北大巨蛋2樓212女廁,臺北市信義區新仁里忠孝東路四段515號,縣市政府,25.042314,121.55953,特優級,文化育樂活動場所,女廁所,遠雄巨蛋事業股份有限公司,0
63000,63000020,新仁里,A020001665,臺北大巨蛋2樓212無障礙廁所2,臺北市信義區新仁里忠孝東路四段515號,縣市政府,25.042314,121.55953,特優級,文化育樂活動場所,無障礙廁所,遠雄巨蛋事業股份有限公司,0
63000,63000020,新仁里,A020001664,臺北大巨蛋2樓212無障礙廁所1,臺北市信義區新仁里忠孝東路四段515號,縣市政府,25.042314,121.55953,特優級,文化育樂活動場所,無障礙廁所,遠雄巨蛋事業股份有限公司,0
63000,63000020,新仁里,A020001650,臺北大巨蛋B1本壘右後112無障礙廁所2,臺北市信義區新仁里忠孝東路四段515號,縣市政府,25.042314,121.55953,特優級,文化育樂活動場所,無障礙廁所,遠雄巨蛋事業股份有限公司,0
63000,63000020,新仁里,A020001649,臺北大巨蛋B1本壘右後112無障礙廁所1,臺北市信義區新仁里忠孝東路四段515號,縣市政府,25.042314,121.55953,特優級,文化育樂活動場所,無障礙廁所,遠雄巨蛋事業股份有限公司,0
63000,63000020,新仁里,A020001648,臺北大巨蛋B1本壘右後112女廁,臺北市信義區新仁里忠孝東路四段515號,縣市政府,25.042314,121.55953,特優級,文化育樂活動場所,女廁所,遠雄巨蛋事業股份有限公司,0
63000,63000020,新仁里,A020001647,臺北大巨蛋B1本壘左後114無障礙廁所2,臺北市信義區新仁里忠孝東路四段515號,縣市政府,25.042314,121.55953,特優級,文化育樂活動場所,無障礙廁所,遠雄巨蛋事業股份有限公司,0
63000,63000100,湖元里,A100000967,臺北花卉批發市場A5無障礙,臺北市內湖區湖元里新湖三路28號至36號,縣市政府,25.063773,121.576713,特優級,商業營業場所,無障礙廁所,臺北市市場處,0
63000,63000100,湖元里,A100000966,臺北花卉批發市場A4無障礙,臺北市內湖區湖元里新湖三路28號至36號,縣市政府,25.06319953,121.5744066,特優級,商業營業場所,無障礙廁所,臺北市市場處,0
63000,63000100,湖元里,A100000965,臺北花卉批發市場A1無障礙,臺北市內湖區湖元里新湖三路28號至36號,縣市政府,25.063773,121.576713,特優級,商業營業場所,無障礙廁所,臺北市市場處,0
63000,63000030,光武里,A030000402,太平洋崇光百貨台北忠孝館B1F無障礙,臺北市大安區光武里忠孝東路四段45號,縣市政府,25.041902,121.544883,特優級,商業營業場所,無障礙廁所,太平洋崇光百貨(忠孝店),0
63000,63000030,光武里,A030000401,太平洋崇光百貨台北忠孝館4F無障礙,臺北市大安區光武里忠孝東路四段45號,縣市政府,25.041902,121.544883,特優級,商業營業場所,無障礙廁所,太平洋崇光百貨(忠孝店),0
63000,63000030,光武里,A030000400,太平洋崇光百貨台北忠孝館7F無障礙,臺北市大安區光武里忠孝東路四段45號,縣市政府,25.041902,121.544883,特優級,商業營業場所,無障礙廁所,太平洋崇光百貨(忠孝店),0
63000,63000040,康樂里,A040001346,中山康樂公園無障礙,臺北市中山區康樂里林森北路與南京東路一段交叉口,縣市政府,25.05318894,121.5248609,特優級,公園,無障礙廁所,臺北市政府工務局公園路燈工程管理處,1
63000,63000040,康樂里,A040001345,中山康樂公園女,臺北市中山區康樂里林森北路與南京東路一段交叉口,縣市政府,25.05302371,121.5249682,特優級,公園,女廁所,臺北市政府工務局公園路燈工程管理處,0
63000,63000070,富福里,A070000932,公有龍山商場3F無障礙,臺北市萬華區富福里和平西路三段120號萬華行政中心,縣市政府,25.035011,121.499812,特優級,商業營業場所,無障礙廁所,臺北市市場處,0
63000,63000070,富福里,A070000931,公有龍山商場2F無障礙,臺北市萬華區富福里和平西路三段120號萬華行政中心,縣市政府,25.035011,121.499812,特優級,商業營業場所,無障礙廁所,臺北市市場處,0
63000,63000070,富福里,A070000930,公有龍山商場1F無障礙,臺北市萬華區富福里和平西路三段120號,縣市政府,25.035011,121.499812,特優級,商業營業場所,無障礙廁所,臺北市市場處,1
63000,63000120,湖田里,A120001328,陽明山國家公園小油坑地質景觀區親子廁所,臺北市北投區湖田里臺北市北投區小油坑地質景觀區遊客服務中心,內政部,25.176461,121.546882,特優級,觀光地區及風景區,親子廁所,內政部國家公園署陽明山國家公園管理處,0
63000,63000050,光復里,A050001901,統一超商臺北市大永博門市男女,臺北市中正區光復里博愛路97號,縣市政府,25.043032,121.511606,特優級,商業營業場所,混合廁所,統一超商股份有限公司,0
63000,63000050,龍興里,A050001899,統一超商臺北市汀州門市男女,臺北市中正區龍興里汀州路一段129號,縣市政府,25.02801,121.509561,特優級,商業營業場所,混合廁所,統一超商股份有限公司,0
63000,63000050,螢圃里,A050001898,統一超商臺北市新文華門市男女,臺北市中正區螢圃里廈門街77號,縣市政府,25.02472719,121.5175036,特優級,商業營業場所,混合廁所,統一超商股份有限公司,0
63000,63000070,福星里,A070000927,統一超商臺北市六福門市男女,臺北市萬華區福星里漢口街二段73號,縣市政府,25.046136,121.505249,特優級,商業營業場所,混合廁所,統一超商股份有限公司,0
63000,63000070,全德里,A070000926,統一超商臺北市新艋舺門市男女,臺北市萬華區全德里萬大路292號,縣市政府,25.025272,121.500292,特優級,商業營業場所,混合廁所,統一超商股份有限公司,0
63000,63000090,東明里,A090000721,臺北流行音樂中心1F戶外性別友善廁所,臺北市南港區東明里市民大道八段99號,縣市政府,25.052638,121.598507,特優級,文化育樂活動場所,性別友善廁所,臺北流行音樂中心,0
63000,63000090,東明里,A090000720,臺北流行音樂中心1F戶外無障礙廁所,臺北市南港區東明里市民大道八段99號,縣市政府,25.052638,121.598507,特優級,文化育樂活動場所,無障礙廁所,臺北流行音樂中心,0
63000,63000110,岩山里,A110001960,聯合醫院陽明院區2-4無障礙,臺北市士林區岩山里雨聲街105號,臺北市政府衛生局,25.105194,121.531566,特優級,社福機構、集會場所,無障礙廁所,臺北市政府衛生局,0
63000,63000110,岩山里,A110001959,聯合醫院陽明院區1F無障礙,臺北市士林區岩山里雨聲街105號,臺北市政府衛生局,25.10519377,121.5315637,特優級,社福機構、集會場所,無障礙廁所,臺北市政府衛生局,0
63000,63000110,福德里,A110001958,士林區公所8F右無障礙,臺北市士林區福德里中正路439號,臺北市政府民政局,25.092845,121.519698,特優級,民眾洽公場所,無障礙廁所,士林區公所,0
63000,63000020,黎平里,A020001701,六張犁派出所無障礙,臺北市信義區黎平里嘉興街301號,縣市政府,25.023674,121.555199,特優級,民眾洽公場所,親子廁所,臺北市政府警察局信義分局,0
63000,63000020,黎平里,A020001700,六張犁派出所女廁,臺北市信義區黎平里嘉興街301號,縣市政府,25.023674,121.555199,特優級,民眾洽公場所,女廁所,臺北市政府警察局信義分局,0
63000,63000100,湖興里,A100001464,防災科學教育館2F無障礙,臺北市內湖區湖興里成功路二段376號,縣市政府,25.06931967,121.5903792,特優級,文化育樂活動場所,無障礙廁所,防災科學教育館,0
63000,63000120,稻香里,A120001324,臺北市立圖書館稻香分館9F無障礙,臺北市北投區稻香里臺北市北投區稻香路81號7樓,縣市政府,25.14094323,121.4886028,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
63000,63000120,稻香里,A120001323,臺北市立圖書館稻香分館9F性別友善,臺北市北投區稻香里臺北市北投區稻香路81號7樓,縣市政府,25.14094323,121.4885947,特優級,文化育樂活動場所,性別友善廁所,臺北市立圖書館,0
63000,63000120,稻香里,A120001322,臺北市立圖書館稻香分館8F無障礙,臺北市北投區稻香里臺北市北投區稻香路81號7樓,縣市政府,25.14094323,121.4885947,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
63000,63000120,稻香里,A120001321,臺北市立圖書館稻香分館8F親子廁所,臺北市北投區稻香里臺北市北投區稻香路81號7樓,縣市政府,25.14092137,121.488643,特優級,文化育樂活動場所,親子廁所,臺北市立圖書館,0
63000,63000090,南港里,A090000789,國稅局南港稽徵所5F女,臺北市南港區南港里南港路一段360號,財政部,25.05457759,121.6068158,特優級,民眾洽公場所,女廁所,財政部臺北市國稅局,0
63000,63000090,南港里,A090000788,南港區健康服務中心7F女,臺北市南港區南港里南港路一段360號,縣市政府,25.0546031,121.6068158,特優級,民眾洽公場所,女廁所,臺北市政府衛生局,0
63000,63000090,南港里,A090000787,南港區戶政事務所4F無障礙,臺北市南港區南港里南港路一段360號,縣市政府,25.05460796,121.6066615,特優級,民眾洽公場所,無障礙廁所,臺北市政府民政局,0
63000,63000090,南港里,A090000786,南港區戶政事務所4F女,臺北市南港區南港里南港路一段360號,縣市政府,25.05459824,121.6066602,特優級,民眾洽公場所,女廁所,臺北市政府民政局,0
63000,63000090,南港里,A090000785,南港區公所10F禮堂女,臺北市南港區南港里南港路一段360號,縣市政府,25.0547003,121.6067916,特優級,民眾洽公場所,女廁所,臺北市政府,0
63000,63000090,南港里,A090000784,南港區公所9F女,臺北市南港區南港里南港路一段360號,縣市政府,25.05469787,121.6067916,特優級,民眾洽公場所,女廁所,臺北市政府,0
63000,63000090,南港里,A090000783,南港區公所8F無障礙,臺北市南港區南港里南港路一段360號,縣市政府,25.05465656,121.6068292,特優級,民眾洽公場所,無障礙廁所,臺北市政府,0
63000,63000090,南港里,A090000782,南港區公所8F女,臺北市南港區南港里南港路一段360號,縣市政府,25.05469058,121.6067755,特優級,民眾洽公場所,女廁所,臺北市政府,0
63000,63000090,南港里,A090000781,南港區公所6F女,臺北市南港區南港里南港路一段360號,縣市政府,25.05467357,121.6067943,特優級,民眾洽公場所,女廁所,臺北市政府,0
63000,63000090,南港里,A090000780,臺北市稅捐稽徵處南港分處3F女,臺北市南港區南港里南港路一段360號,縣市政府,25.05463712,121.6068292,特優級,民眾洽公場所,女廁所,臺北市稅捐稽徵處,0
63000,63000090,南港里,A090000779,南港區公所2F無障礙,臺北市南港區南港里南港路一段360號,縣市政府,25.05469179,121.6067903,特優級,民眾洽公場所,無障礙廁所,臺北市政府,0
63000,63000090,南港里,A090000778,南港區公所2F女,臺北市南港區南港里南港路一段360號,縣市政府,25.0547003,121.6067916,特優級,民眾洽公場所,女廁所,臺北市政府,0
63000,63000090,南港里,A090000777,聯合醫院南港門診部1樓無障礙,臺北市南港區南港里南港路一段360號,縣市政府,25.05461768,121.6068091,特優級,民眾洽公場所,無障礙廁所,臺北市政府衛生局,0
63000,63000090,南港里,A090000776,聯合醫院南港門診部1樓女,臺北市南港區南港里南港路一段360號,縣市政府,25.05460796,121.6068184,特優級,民眾洽公場所,女廁所,臺北市政府衛生局,0
63000,63000110,臨溪里,A110002018,順益臺灣原住民博物館無障礙,"臺北市士林區臨溪里至善路二段282號 ",臺北市政府文化局,25.101026,121.551944,特優級,文化育樂活動場所,無障礙廁所,順益臺灣原住民博物館,0
63000,63000120,永和里,A120001325,陽明山國家公園龍鳳谷遊客服務站親子廁所,臺北市北投區永和里臺北市北投區陽金公路,內政部,25.14315279,121.5285999,特優級,觀光地區及風景區,親子廁所,內政部國家公園署陽明山國家公園管理處,0
63000,63000120,中心里,A120001302,北投七星公園(233)無障礙,臺北市北投區中心里臺北市北投區七星街3號,縣市政府,25.136648,121.502123,特優級,公園,無障礙廁所,臺北市政府工務局公園路燈工程管理處,0
63000,63000120,東華里,A120001301,東華公園無障礙,臺北市北投區東華里臺北市北投區東華街二段300巷,縣市政府,25.121407,121.50675,特優級,公園,無障礙廁所,臺北市政府工務局公園路燈工程管理處,0
63000,63000120,榮光里,A120001300,自強綜合市場女廁,臺北市北投區榮光里台北市北投區自強街125號,縣市政府,25.111038,121.515707,特優級,商業營業場所,女廁所,臺北市市場處,0
63000,63000100,五分里,A100001463,台灣中油東湖加油站無障礙,臺北市內湖區五分里康寧路三段225號,經濟部,25.067504,121.611904,特優級,交通,無障礙廁所,台灣中油股份有限公司,0
63000,63000100,五分里,A100001462,台灣中油東湖加油站女廁,臺北市內湖區五分里康寧路三段225號,經濟部,25.067504,121.611904,特優級,交通,女廁所,台灣中油股份有限公司,0
63000,63000030,龍陣里,A030001951,公有安東市場無障礙,臺北市大安區龍陣里瑞安街75號,縣市政府,25.028117,121.54093,特優級,商業營業場所,無障礙廁所,臺北市市場處,0
63000,63000030,龍陣里,A030001950,公有安東市場女廁,臺北市大安區龍陣里瑞安街75號,縣市政府,25.028117,121.54093,特優級,商業營業場所,女廁所,臺北市市場處,0
63000,63000030,黎和里,A030001947,富陽自然生態公園男廁,臺北市大安區黎和里臥龍街272巷,縣市政府,25.01669197,121.5573961,特優級,公園,男廁所,臺北市政府工務局公園路燈工程管理處,0
63000,63000010,慈祐里,A010000532,松山區公所1樓無障礙,臺北市松山區慈祐里八德路四段692號,縣市政府,25.049854,121.577171,特優級,民眾洽公場所,無障礙廁所,臺北市松山區公所,0
63000,63000010,慈祐里,A010000531,松山區公所1樓性別友善,臺北市松山區慈祐里八德路四段692號,縣市政府,25.049854,121.577171,特優級,民眾洽公場所,性別友善廁所,臺北市松山區公所,0
63000,63000110,福佳里,A110000626,天文科學教育館73無障礙,臺北市士林區福佳里基河路363號,臺北市政府教育局,25.095783,121.518345,特優級,文化育樂活動場所,無障礙廁所,文科學教育館,0
63000,63000110,福佳里,A110000625,天文科學教育館1樓-F女,臺北市士林區福佳里基河路363號,臺北市政府教育局,25.095783,121.518345,特優級,文化育樂活動場所,女廁所,文科學教育館,0
63000,63000110,福佳里,A110000624,天文科學教育館1樓-E男,臺北市士林區福佳里基河路363號,臺北市政府教育局,25.095783,121.518345,特優級,文化育樂活動場所,男廁所,文科學教育館,0
63000,63000120,中心里,A120000800,復興公園2號性別友善,臺北市北投區中心里臺北市北投區中和街200號,縣市政府,25.13956769,121.5032101,特優級,公園,性別友善廁所,臺北市政府工務局公園路燈工程管理處,0
63000,63000120,中心里,A120000799,復興公園2號無障礙,臺北市北投區中心里臺北市北投區中和街200號,縣市政府,25.13957012,121.5032007,特優級,公園,無障礙廁所,公園路燈工程管理處陽明山公園管理所復興公園,0
63000,63000120,中心里,A120000798,復興公園2號女,臺北市北投區中心里臺北市北投區中和街200號,縣市政府,25.13956284,121.5032074,特優級,公園,女廁所,臺北市政府工務局公園路燈工程管理處,0
63000,63000010,吉祥里,A010000642,中崙高中地下停車場無障礙,臺北市松山區吉祥里八德路四段101號B2,縣市政府,25.048705,121.561069,特優級,交通,無障礙廁所,臺北市停車管理工程處,0
63000,63000010,吉祥里,A010000641,中崙高中地下停車場女,臺北市松山區吉祥里八德路四段101號B2,縣市政府,25.048705,121.561069,特優級,交通,女廁所,臺北市停車管理工程處,0
63000,63000020,西村里,A020000289,遠百信義A13-B2西側男廁,臺北市信義區西村里松仁路58號,縣市政府,25.036732,121.567967,特優級,商業營業場所,男廁所,遠東百貨股份有限公司,0
63000,63000020,西村里,A020000288,遠百信義A13-B2東側女廁,臺北市信義區西村里松仁路58號,縣市政府,25.036732,121.567967,特優級,商業營業場所,女廁所,遠東百貨股份有限公司,0
63000,63000020,西村里,A020000287,遠百信義A13-B2東側男廁,臺北市信義區西村里松仁路58號,縣市政府,25.036732,121.567967,特優級,商業營業場所,男廁所,遠東百貨股份有限公司,0
63000,63000020,西村里,A020000286,遠百信義A13-B3東側親子廁所,臺北市信義區西村里松仁路58號,縣市政府,25.036732,121.567967,特優級,商業營業場所,親子廁所,遠東百貨股份有限公司,1
63000,63000020,西村里,A020000285,遠百信義A13-B3東側女廁,臺北市信義區西村里松仁路58號,縣市政府,25.036732,121.567967,特優級,商業營業場所,女廁所,遠東百貨股份有限公司,0
63000,63000020,西村里,A020000284,遠百信義A13-B3東側男廁,臺北市信義區西村里松仁路58號,縣市政府,25.036732,121.567967,特優級,商業營業場所,男廁所,遠東百貨股份有限公司,0
63000,63000020,西村里,A020000283,遠百信義A13-B3西側無障礙,臺北市信義區西村里松仁路58號,縣市政府,25.036732,121.567967,特優級,商業營業場所,無障礙廁所,遠東百貨股份有限公司,1
63000,63000020,西村里,A020000282,遠百信義A13-B3西側女廁,臺北市信義區西村里松仁路58號,縣市政府,25.036732,121.567967,特優級,商業營業場所,女廁所,遠東百貨股份有限公司,0
63000,63000020,西村里,A020000281,遠百信義A13-B3西側男廁,臺北市信義區西村里松仁路58號,縣市政府,25.036732,121.567967,特優級,商業營業場所,男廁所,遠東百貨股份有限公司,0
63000,63000020,西村里,A020000280,遠百信義A13-B4無障礙,臺北市信義區西村里松仁路58號,縣市政府,25.036732,121.567967,特優級,商業營業場所,無障礙廁所,遠東百貨股份有限公司,0
63000,63000100,安湖里,A100001083,家樂福便利購超市內湖東湖分公司男女,臺北市內湖區安湖里東湖路69號,縣市政府,25.06870714,121.6150192,特優級,商業營業場所,混合廁所,家樂福便利購超市內湖東湖分公司,0
63000,63000100,湖濱里,A100000430,家樂福便利購超市內湖成功分公司男女,臺北市內湖區湖濱里成功路三段174巷8號,縣市政府,25.080933,121.590559,特優級,商業營業場所,混合廁所,家樂福便利購超市內湖成功分公司,0
63000,63000100,五分里,A100000725,臺北市立圖書館東湖分館4F無障礙,臺北市內湖區五分里五分街6號,縣市政府,25.067564,121.612595,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
63000,63000100,五分里,A100000724,臺北市立圖書館東湖分館3F無障礙,臺北市內湖區五分里五分街6號,縣市政府,25.067564,121.612595,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
63000,63000100,五分里,A100000723,臺北市立圖書館東湖分館2F無障礙,臺北市內湖區五分里文德路22巷25號,縣市政府,25.067415,121.61261,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
63000,63000100,五分里,A100000722,臺北市立圖書館東湖分館1F無障礙,臺北市內湖區五分里五分街6號,縣市政府,25.06727156,121.61273,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
63000,63000120,奇岩里,A120000580,臺北市立圖書館清江分館無障礙,臺北市北投區奇岩里臺北市北投區公館路198號,縣市政府,25.127758,121.50721,特優級,文化育樂活動場所,無障礙廁所,臺北市立圖書館,0
63000,63000080,興泰里,A080000678,車容坊加油站辛亥站無障礙,臺北市文山區興泰里文山區辛亥路四段100號,縣市政府,25.006094,121.557828,特優級,商業營業場所,無障礙廁所,車容坊股份有限公司,0
63000,63000110,福林里,A110002011,台灣中油福林加油站女廁,"臺北市士林區福林里中山北路五段465號 ",經濟部,25.092426,121.527544,特優級,商業營業場所,女廁所,台灣中油股份有限公司,0
63000,63000010,美仁里,A010001275,臺北田徑場暖身場女廁,臺北市松山區美仁里敦化北路3號,縣市政府,25.0495527,121.5510979,特優級,文化育樂活動場所,女廁所,臺北市政府體育局,0
63000,63000010,美仁里,A010001274,臺北田徑場暖身場男廁,臺北市松山區美仁里敦化北路3號,縣市政府,25.04955756,121.5511006,特優級,文化育樂活動場所,男廁所,臺北市政府體育局,0
63000,63000090,中南里,A090000741,南港轉運站西站無障礙廁所,臺北市南港區中南里忠孝東路七段359號,縣市政府,25.052512,121.606056,特優級,交通,無障礙廁所,國光客運汽車股份有限公司,0
63000,63000090,中南里,A090000740,南港轉運站西站女廁,臺北市南港區中南里忠孝東路七段359號,縣市政府,25.052512,121.606056,特優級,交通,女廁所,國光客運汽車股份有限公司,0
